-2.0, -2.0, 0
-1.8, -1.9, 0
-2.0, -1.9333333333333333, 0
-2.0, -1.95, 0
-2.0, -1.96, 0
-1.8, -1.9333333333333333, 0
-2.0, -1.9428571428571428, 0
-2.0, -1.95, 0
-2.0, -1.9555555555555555, 0
-1.8, -1.94, 0
-2.0, -1.9454545454545453, 0
-2.0, -1.95, 0
-1.8, -1.9384615384615385, 0
-2.0, -1.9428571428571428, 0
-2.0, -1.9466666666666665, 0
-2.0, -1.95, 0
-2.0, -1.9529411764705882, 0
-1.8, -1.9444444444444444, 0
-2.0, -1.9473684210526316, 0
-2.0, -1.95, 0
-2.0, -1.9523809523809523, 0
-1.8, -1.9454545454545453, 0
-2.0, -1.9478260869565216, 0
-2.0, -1.95, 0
-2.0, -1.952, 0
-1.8, -1.9461538461538461, 0
-2.0, -1.9481481481481482, 0
-2.0, -1.95, 0
-2.0, -1.9517241379310344, 0
-1.8, -1.9466666666666665, 0
-2.0, -1.9483870967741934, 0
-2.0, -1.95, 0
-1.8, -1.9454545454545453, 0
-2.0, -1.9470588235294117, 0
-2.0, -1.9485714285714286, 0
-2.0, -1.95, 0
-2.0, -1.9513513513513514, 0
-1.8, -1.9473684210526316, 0
-2.0, -1.9487179487179487, 0
-2.0, -1.95, 0
-2.0, -1.951219512195122, 0
-1.8, -1.9476190476190476, 0
-2.0, -1.9488372093023256, 0
-2.0, -1.95, 0
-2.0, -1.951111111111111, 0
-2.0, -1.952173913043478, 0
-1.8, -1.9489361702127659, 0
-2.0, -1.95, 0
-2.0, -1.9510204081632652, 0
-2.0, -1.952, 0
-1.8, -1.9490196078431372, 0
-2.0, -1.95, 0
-2.0, -1.950943396226415, 0
-2.0, -1.951851851851852, 0
-1.8, -1.9490909090909092, 0
-2.0, -1.9500000000000002, 0
-2.0, -1.9508771929824562, 0
-2.0, -1.9517241379310346, 0
-1.8, -1.9491525423728815, 0
-2.0, -1.9500000000000002, 0
-2.0, -1.9508196721311477, 0
-2.0, -1.9516129032258067, 0
-2.0, -1.9523809523809526, 0
-2.0, -1.9531250000000002, 0
-2.0, -1.953846153846154, 0
-2.0, -1.9545454545454548, 0
-2.0, -1.9552238805970152, 0
-2.0, -1.9558823529411768, 0
-2.0, -1.9565217391304353, 0
-1.8, -1.9542857142857148, 0
-2.0, -1.9549295774647892, 0
-2.0, -1.9555555555555562, 0
-2.0, -1.9561643835616445, 0
-2.0, -1.9567567567567574, 0
-2.0, -1.957333333333334, 0
-2.0, -1.957894736842106, 0
-1.8, -1.9558441558441566, 0
-2.0, -1.9564102564102572, 0
-2.0, -1.9569620253164566, 0
-2.0, -1.957500000000001, 0
-2.0, -1.9580246913580255, 0
-2.0, -1.9585365853658545, 0
-2.0, -1.959036144578314, 0
-2.0, -1.9595238095238103, 0
-1.8, -1.9576470588235302, 0
-2.0, -1.9581395348837216, 0
-2.0, -1.958620689655173, 0
-2.0, -1.9590909090909097, 0
-2.0, -1.9595505617977533, 0
-2.0, -1.9600000000000004, 0
-2.0, -1.9604395604395608, 0
-1.8, -1.9586956521739134, 0
-2.0, -1.9591397849462369, 0
-2.0, -1.9595744680851066, 0
-2.0, -1.9600000000000002, 0
-2.0, -1.960416666666667, 0
-2.0, -1.9608247422680414, 0
-2.0, -1.9612244897959186, 0
-2.0, -1.9616161616161618, 0
-1.8, -1.9600000000000002, 0
